,author,statement,source,date,target
209,Louis Jacobson,"Soviet and Chinese communists have “grabbed control” of U.S. entertainment, movies, television, music, academia, K-12 education and the news media.",Monica Crowley,"June 17, 2022",pants-fire
210,Jeff Cercone,Three mass shootings were meant to distract from Hillary Clinton controversies.,Ted Nugent,"June 16, 2022",pants-fire
211,Monique Curet,A doctor at the Mayo Clinic is misdiagnosing pregnancies of Trump supporters so they have abortions.,Young America's Foundation,"June 15, 2022",pants-fire
212,Ciara O'Rourke,“U.S. military at the White House arresting Congress.”,Facebook posts,"June 13, 2022",pants-fire
213,Ciara O'Rourke,“Military take over on May 11 confirmed!”,Facebook posts,"June 13, 2022",pants-fire
214,Ciara O'Rourke,“U.S. military arrests Michael Sussmann.”,Facebook posts,"June 10, 2022",pants-fire
215,Ciara O'Rourke,Ray Liotta died because of the COVID-19 vaccine.,Tweets,"June 9, 2022",pants-fire
216,Ciara O'Rourke,Says Barack Obama announced Joe Biden’s death.,Facebook posts,"June 9, 2022",pants-fire
217,Ciara O'Rourke,Joe Biden resigned and “Trump is the new president.”,Facebook posts,"June 9, 2022",pants-fire
218,Gabrielle Settles,A BP oil executive named Brice Cromwell blamed the Biden administration for high gas prices.,Facebook posts,"June 7, 2022",pants-fire
219,Samantha Putterman,Speedway is offering $500 fuel cards for $1.95 to help customers with rising fuel costs.,Facebook posts,"June 2, 2022",pants-fire
220,Yacob Reyes,"""Florida man on drugs kills imaginary friend and turns himself in.”",Facebook posts,"June 1, 2022",pants-fire
221,Jeff Cercone,"""Pfizer CEO says it’s their dream to reduce the population by 50% in 2023.”",Bloggers,"June 1, 2022",pants-fire
222,Louis Jacobson,“Nobody in any election in America gets 74% of the votes. Ever. It doesn’t happen.”,Emerald Robinson,"June 1, 2022",pants-fire
223,Madison Czopek,"Active shooter drill at high school in Uvalde, Texas, two months before the elementary school shooting shows the event was a false flag.",Instagram posts,"May 31, 2022",pants-fire
224,Ciara O'Rourke,Says Gov. Greg Abbott offered the uncle of a Uvalde shooting victim money to say “we don’t need stronger gun laws.”,Tweets,"May 27, 2022",pants-fire
225,Samantha Putterman,"CNN is recycling crisis actors in reports about a man dying in Afghanistan in 2021 and at the Uvalde, Texas, school shooting in 2022.",Facebook posts,"May 27, 2022",pants-fire
226,Gabrielle Settles,A CNN story reported that Rice Krispies added a transgender mascot.,Instagram posts,"May 26, 2022",pants-fire
227,Ciara O'Rourke,"The shooting at an elementary school in Uvalde County, Texas, was a false flag.",Tweets,"May 24, 2022",pants-fire
228,Ciara O'Rourke,“Bill Gates is behind the monkeypox outbreaks.”,Facebook posts,"May 24, 2022",pants-fire
229,Monique Curet,"“Americans can get up to $50k in relief” from a “new benefit that just got released last week.""",Facebook posts,"May 23, 2022",pants-fire
230,Ciara O'Rourke,A photo of Ukrainians with paintball guns proves the war is staged.,Viral image,"May 19, 2022",pants-fire
231,Ciara O'Rourke,"Students in Wilkes County, North Carolina, “identify themselves as cats or ‘furries’” and “have asked for litter boxes to be placed in school restrooms for them to use.”",Facebook posts,"May 19, 2022",pants-fire
232,Ciara O'Rourke,"News interview proves that the Buffalo, New York supermarket shooting was staged.",Instagram posts,"May 19, 2022",pants-fire
233,Ciara O'Rourke,“Breaking: Democrats introduce bill to put Americans in quarantine camps.”,Bloggers,"May 18, 2022",pants-fire
234,Gabrielle Settles,"The mass shooting in Buffalo, New York was a “false flag event.”",Tweets,"May 18, 2022",pants-fire
235,Bill McCarthy,"A reporter who covered the Buffalo supermarket shooting was a ""crisis actor.""",Instagram posts,"May 17, 2022",pants-fire
236,Ciara O'Rourke,Mark Zuckerberg was arrested.,Facebook posts,"May 17, 2022",pants-fire
237,Ciara O'Rourke,No planes are visible in footage of the 9/11 attack.,Viral image,"May 17, 2022",pants-fire
238,Tom Kertscher,Says she never tweeted comments linking pedophilia and Islam.,Kathy Barnette,"May 16, 2022",pants-fire
239,Ciara O'Rourke,“Your government quietly confirmed the fully vaccinated are developing Acquired Immunodeficiency Syndrome.”,Viral image,"May 16, 2022",pants-fire
240,Ciara O'Rourke,Photos of the alleged Buffalo shooting gunman show two different people.,Facebook posts,"May 16, 2022",pants-fire
241,Monique Curet,Suggests Amber Heard snorted cocaine while on the stand in court.,Facebook posts,"May 12, 2022",pants-fire
242,Monique Curet,"""148th Kentucky Derby winner Rich Strike jockey Sonny Leon just turned down a White House invite, saying 'If I wanted to see a horse's ass, I would have came (sic) in second.’""",Facebook posts,"May 10, 2022",pants-fire
243,Samantha Putterman,“Military Arrests Biden’s Sec. of Agriculture Tom Vilsack.”,Bloggers,"May 6, 2022",pants-fire
244,Gabrielle Settles,Says JFK. Jr is masquerading as QAnon promoter Juan O. Savin.,Facebook posts,"May 5, 2022",pants-fire
245,Jon Greenberg,“Republicans DO NOT want to throw doctors” in jail.,National Republican Senatorial Committee,"May 5, 2022",pants-fire
246,Madison Czopek,“Paying taxes is optional!!”,Facebook posts,"May 3, 2022",pants-fire
247,Ciara O'Rourke,Jackie Chan is dead.,Facebook posts,"May 2, 2022",pants-fire
248,Ciara O'Rourke,“Hillary Clinton is in jail at Gitmo at the moment.”,Facebook posts,"April 29, 2022",pants-fire
249,Ciara O'Rourke,Photo of unbroken windows proves war in Ukraine is fake.,Viral image,"April 27, 2022",pants-fire
250,Bill McCarthy,Videos show that Ukraine President Volodymyr Zelenskyy uses cocaine.,Facebook posts,"April 26, 2022",pants-fire
251,Amy Sherman,A consent decree approved by Gov. Brian Kemp “invalidated all voter ID law” and “allowed fraudulent ballots to be accepted” in the 2020 race.,David Perdue,"April 26, 2022",pants-fire
252,Ciara O'Rourke,A photo shows students in Lviv celebrating Adolf Hitler’s birthday.,Tweets,"April 20, 2022",pants-fire
253,Ciara O'Rourke,“Hunter Biden arrested this morning.”,Facebook posts,"April 20, 2022",pants-fire
254,Ciara O'Rourke,Footage of the Bidens celebrating Easter at the White House is fake.,Facebook posts,"April 20, 2022",pants-fire
255,Ciara O'Rourke,"Vladimir Putin “released 35,000 children from tunnels and subway in Ukraine.”",Facebook posts,"April 20, 2022",pants-fire
256,Bill McCarthy,"COVID-19 is a synthetic version of “snake venom” that evil forces are spreading through remdesivir, the COVID-19 vaccines and drinking water to “make you a hybrid of Satan.”","""Watch The Water""","April 19, 2022",pants-fire
257,Monique Curet,CNN tweeted about “brave children” in Ukraine signing up to fight Russia.,Instagram posts,"April 19, 2022",pants-fire
258,Samantha Putterman,The Brooklyn subway attack was a false flag.,Facebook posts,"April 14, 2022",pants-fire
259,Ciara O'Rourke,Christine Blasey Ford and Brett Kavanaugh were actors wearing masks during Kavanaugh’s U.S. Supreme Court confirmation hearing.,Viral image,"April 12, 2022",pants-fire
260,Samantha Putterman,The COVID-19 vaccines contain “HIV lipid wrappers.”,Facebook posts,"April 12, 2022",pants-fire
261,Monique Curet,"""Special Forces arrest Deep State Dr. Anthony Fauci.""",Instagram posts,"April 12, 2022",pants-fire
262,Gabrielle Settles,Disney CEO Bob Chapek was arrested for human trafficking.,Instagram posts,"April 8, 2022",pants-fire
263,Andy Nguyen,"“With the money Elon Musk spent to buy Twitter shares, he could have given every American family $100,000 and still had enough left over to cancel all student debt.”",Tweets,"April 8, 2022",pants-fire
264,Ciara O'Rourke,Photo shows someone in a swastika shirt giving a Nazi salute at a recent Donald Trump rally.,Viral image,"April 8, 2022",pants-fire
265,Monique Curet,Schools are putting litter boxes in bathrooms to accommodate kids who identify as furries.,Facebook posts,"April 8, 2022",pants-fire
266,Monique Curet,"""Volodymyr Zelenskyy is a cousin of George Soros, Pentagon official says.""",Facebook posts,"April 7, 2022",pants-fire
267,Jon Greenberg,"Says Sens. Lisa Murkowski, Susan Collins and Mitt Romney “are pro-pedophile.”",Marjorie Taylor Greene,"April 6, 2022",pants-fire
268,Jon Greenberg,"According to the Census Bureau, “5 million more people voted than were registered to vote” in the 2020 election.",Mike Gibbons,"April 4, 2022",pants-fire
269,Yacob Reyes,“A Florida court sets atheist holy day” on April 1.,Facebook posts,"March 30, 2022",pants-fire
270,Amy Sherman,The 2021 Georgia Senate runoff and the 2020 presidential election “were stolen.”,David Perdue,"March 29, 2022",pants-fire
271,Gabrielle Settles,Putin beheaded bioweapon engineers in Ukraine.,Facebook posts,"March 29, 2022",pants-fire
272,Warren Fiske,Ketanji Brown Jackson “believes in abortion on demand up to the moment of birth.”,Bob Good,"March 29, 2022",pants-fire
273,Tom Kertscher,"Ketanji Brown Jackson has ""a weak record — defund police, abolish ICE and now a completely open border policy.""",Mick McGuire,"March 25, 2022",pants-fire
274,Ciara O'Rourke,“Hunter Biden has been arrested!”,Facebook posts,"March 25, 2022",pants-fire
275,Ciara O'Rourke,John F. Kennedy Jr. is alive and the author of anonymous QAnon messages.,Viral image,"March 25, 2022",pants-fire
276,Bill McCarthy,"The Russian airstrike on a maternity hospital in Mariupol, Ukraine, had “the makings of yet another false flag operation” led by the U.S.",Pearson Sharp,"March 22, 2022",pants-fire
277,Madison Czopek,"The word ""alcohol"" derives from the Arabic term for ""body-eating spirit""",Facebook posts,"March 22, 2022",pants-fire
278,Madison Czopek,"“In April 1997, there was a ‘gas out’ conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.”",Facebook posts,"March 22, 2022",pants-fire
279,Ciara O'Rourke,Russian President Vladimir Putin “was assassinated.”,Bloggers,"March 21, 2022",pants-fire
280,Bill McCarthy,"""What is happening here is not so different from what we're seeing happening in Russia, where you have got state TV and controlled messaging across the board.""",Tulsi Gabbard,"March 18, 2022",pants-fire
281,D.L. Davis,"Five Wisconsin cities received money for the 2020 election from Mark Zuckerberg, which amounted to ""a wave of massive election bribery.""",Michael Gableman,"March 15, 2022",pants-fire
282,Monique Curet,"The U.S. military has reinstated a draft, and women are included.",TikTok posts,"March 14, 2022",pants-fire
283,Monique Curet,“Oprah reveals her fully-natural solution that allowed her to drop 62 (pounds) in six weeks.”,Facebook posts,"March 9, 2022",pants-fire
284,Samantha Putterman,“Putin bombs Biden-owned villa in Ukraine while hammering biolabs & pedophile rings.”,Bloggers,"March 8, 2022",pants-fire
285,Ciara O'Rourke,“Worldwide data has confirmed the vaccinated are developing COVID vaccine-induced Acquired Immune Deficiency Syndrome.”,Bloggers,"March 8, 2022",pants-fire
286,Gabrielle Settles,The war in Ukraine is “scripted and staged.”,Facebook posts,"March 4, 2022",pants-fire
287,Louis Jacobson,"""The Russian army does not occupy Ukrainian territory.""",Russian Embassy in Canada,"March 3, 2022",pants-fire
288,Gabrielle Settles,Joe Biden was holding a medical device in a photo he tweeted during the 2022 Winter Olympics.,Bloggers,"March 1, 2022",pants-fire
289,Jon Greenberg,The 2020 election “was stolen from Donald J. Trump.”,Josh Mandel,"March 1, 2022",pants-fire
290,Jeff Cercone,"""Ukrainian fighter-ace known as the 'Ghost of Kyiv's real name is Samuyil Hyde.”",Facebook posts,"March 1, 2022",pants-fire
291,Ciara O'Rourke,"Luc Montagnier's death is linked to his ""exposing"" that there's HIV in the COVID-19 vaccine.",Facebook posts,"February 23, 2022",pants-fire
292,Ciara O'Rourke,“Hillary is taken to Gitmo.”,Facebook posts,"February 23, 2022",pants-fire
293,Monique Curet,Billie Eilish's younger sister has an OnlyFans account.,Instagram posts,"February 22, 2022",pants-fire
294,Monique Curet,Photo shows Donald Trump refusing to shake hands with Justin Trudeau.,Facebook posts,"February 22, 2022",pants-fire
295,Bill McCarthy,Greenpeace USA had a banner on Trump International Hotel in Las Vegas making fun of Donald Trump’s genitalia.,Tweets,"February 22, 2022",pants-fire
296,Jon Greenberg,"Says Joe Biden risks war with Russia because Vladimir Putin doesn’t “believe in transgender rights.""",J.D. Vance,"February 21, 2022",pants-fire
297,Louis Jacobson,“Russia has never attacked anyone throughout its history.”,Dmitry Peskov,"February 21, 2022",pants-fire
298,Andy Nguyen,"Grocery chain Aldi will send people who share a Facebook post a “bag full of family necessities” worth $750, and 100 random bags also have a voucher for $500.",Facebook posts,"February 21, 2022",pants-fire
299,Samantha Putterman,Says the FDA said that Pfizer “falsely misled” the agency about the safety of the COVID-19 vaccines and that the shots are killing more people than they save.,Instagram posts,"February 17, 2022",pants-fire
300,Andy Nguyen,"Says that President Joe Biden said Americans will start seeing “direct deposits in their bank accounts this weekend,” and that Medicare recipients will get back $2,880.",Facebook posts,"February 16, 2022",pants-fire
301,Samantha Putterman,"Photo shows the freedom convoy in Canberra, Australia, with over 1.5 million cars.",Viral image,"February 15, 2022",pants-fire
