,author,statements,source,date,target,BinaryTarget,BinaryNumTarget
194,Andy Nguyen,The death of a 4-year-old who appeared in vaccination campaign posters is linked to vaccines.,Instagram posts,"15, 2022 2022",false,FALSE,0
195,Ciara O'Rourke,"Maggie Hassan won “1,100 votes from town with population under 700.”",Viral image,"14, 2022 2022",false,FALSE,0
196,Ciara O'Rourke,A New York election results map is evidence of fraud.,Viral image,"11, 2022 2022",false,FALSE,0
197,Gabrielle Settles,“Many elections in Bexar are being called with 0% of precincts reporting! I smell MAJOR FRAUD!”,Instagram posts,"11, 2022 2022",false,FALSE,0
198,Ciara O'Rourke,Democrats used “47 million mail-in ballots” to steal “every election in the country.”,Instagram posts,"11, 2022 2022",pants-fire,FALSE,0
199,Ciara O'Rourke,Video shows a Philadelphia poll worker committing election fraud.,Viral image,"11, 2022 2022",pants-fire,FALSE,0
200,Ciara O'Rourke,"When 36% of the vote was in, Pennsylvania gubernatorial candidate Josh Shapiro had 370,706 votes and 56.6% of the vote while Doug Mastriano had 844,669 and 41.6%.",Viral image,"11, 2022 2022",false,FALSE,0
201,Ciara O'Rourke,Image shows Arizona gubernatorial candidate and Secretary of State Katie Hobbs in the room where ballots were being counted in Maricopa County.,Viral image,"11, 2022 2022",false,FALSE,0
202,Ciara O'Rourke,Photos shows 2022 “midterm ballots in trash.”,Viral image,"11, 2022 2022",pants-fire,FALSE,0
203,Andy Nguyen,"Glitches with voting in Arizona, New Jersey and Texas are proof the election is rigged.",Instagram posts,"11, 2022 2022",false,FALSE,0
204,Ciara O'Rourke,Photo shows “late-night operatives moving van-loads of suspicious ballots way after legal deadline in Detroit.”,Viral image,"10, 2022 2022",false,FALSE,0
205,Ciara O'Rourke,The number of followers John Fetterman and Mehmet Oz have on Instagram proves the Pennsylvania Senate race was illegitimate.,Instagram posts,"10, 2022 2022",pants-fire,FALSE,0
206,Ciara O'Rourke,A “dead man on the ballot” is evidence the Democrats cheated in the election.,Instagram posts,"10, 2022 2022",false,FALSE,0
207,Ciara O'Rourke,Graph shows Gretchen Whitmer stole the Michigan gubernatorial election.,Instagram posts,"10, 2022 2022",pants-fire,FALSE,0
208,Ciara O'Rourke,Map proves the Pennsylvania Senate election was rigged.,Instagram posts,"10, 2022 2022",pants-fire,FALSE,0
209,Michael Majchrowicz,‘No Sharpies on ballots’ permitted for in-person voting in Illinois.,Instagram posts,"10, 2022 2022",false,FALSE,0
210,Ciara O'Rourke,The Michigan attorney general’s race was “stolen in the middle of the night from Matt DePerno.”,Instagram posts,"9, 2022 2022",pants-fire,FALSE,0
211,Michael Majchrowicz,Video shows a faulty New York voting machine invalidated a GOP vote in governor’s race.,Facebook posts,"9, 2022 2022",false,FALSE,0
212,Ciara O'Rourke,“Minnesota was stolen from Scott Jensen.”,Instagram posts,"9, 2022 2022",pants-fire,FALSE,0
213,Madison Czopek,"It’s a sign of fraud that “in 244 counties across the United States, there are more registered voters than there are people legally eligible to vote.”",Instagram posts,"9, 2022 2022",false,FALSE,0
214,Ciara O'Rourke,USA Today reported that “5 children have gone missing inside a Chuck E. Cheese.”,Viral image,"9, 2022 2022",pants-fire,FALSE,0
215,Ciara O'Rourke,“Pennsylvania judge allows ballots to count that are received up until November 14th.”,Viral image,"9, 2022 2022",pants-fire,FALSE,0
216,Michael Majchrowicz,Image shows that the New Mexico secretary of state counted more than 17 million registered voters in a state with a population of about 2 million.,Instagram posts,"8, 2022 2022",false,FALSE,0
217,Andy Nguyen,A Twitter employee was laid off after receiving a meme.,Instagram posts,"8, 2022 2022",pants-fire,FALSE,0
218,Gabrielle Settles,Video suggests GOP voters denied access in general election.,Instagram posts,"8, 2022 2022",false,FALSE,0
219,Michael Majchrowicz,A wax figure of Ye was removed from Madame Tussauds museum but a figure of Adolf Hitler remained.,Instagram posts,"8, 2022 2022",false,FALSE,0
220,Sara Swann,Suggests that “since mostly Democrats vote early” then that represents “made-up ballots or dead people voting.”,Instagram posts,"8, 2022 2022",false,FALSE,0
221,Jeff Cercone,"""They’re trying to rig the election again! Do not trust the Soros funded voting machines!!!”",Instagram posts,"8, 2022 2022",false,FALSE,0
222,Michael Majchrowicz,A German survey ranked Kyrie Irving as the “greatest threat to world peace” among world leaders.,Viral image,"8, 2022 2022",pants-fire,FALSE,0
223,Michael Majchrowicz,“DISGRUNTLED EX-EMPLOYEE? Twitter CEO Elon Musk's account is presently suspended.”,Instagram posts,"7, 2022 2022",pants-fire,FALSE,0
224,Kristin Hugo,“There are no greenhouse gas emissions in this photo” of cows grazing.,Instagram posts,"7, 2022 2022",false,FALSE,0
225,Gabrielle Settles,California’s Proposition 1 includes “a right to abortion up-to-birth.”,Instagram posts,"7, 2022 2022",barely-true,FALSE,0
226,Michael Majchrowicz,"“So the Pennsylvania Supreme Court just ruled, in effect, that the 2020 presidential election was rigged.”",Donald Trump,"7, 2022 2022",pants-fire,FALSE,0
227,Andy Nguyen,"The United States is ""about to run out of diesel fuel ... by the Monday of Thanksgiving week.""",Tucker Carlson,"7, 2022 2022",false,FALSE,0
228,Ciara O'Rourke,The attack on Paul Pelosi was a “false flag.”,Instagram posts,"5, 2022 2022",pants-fire,FALSE,0
229,Michael Majchrowicz,"Photo shows Stanford scientists' ""3D model of how Joseph, the husband of Mary the Mother of Jesus Christ, might have looked.”",Instagram posts,"4, 2022 2022",false,FALSE,0
230,Michael Majchrowicz,"Speaker Nancy Pelosi held a T-shirt that reads, “I’m proud of my gay husband.”",Viral image,"4, 2022 2022",pants-fire,FALSE,0
231,Ciara O'Rourke,Brazil’s presidential election was “stolen.”,Instagram posts,"4, 2022 2022",false,FALSE,0
232,Amy Sherman,Former President Jimmy Carter said “don’t ever use” mail in ballots because “they can be so easily corrupted.”,Donald Trump,"4, 2022 2022",false,FALSE,0
233,Ciara O'Rourke,“Joe Biden announced to the world tonight that they are going to cheat by dumping ballots.”,Instagram posts,"4, 2022 2022",pants-fire,FALSE,0
234,Ciara O'Rourke,The FBI took over the investigation into the attack on Paul Pelosi because San Francisco authorities weren’t sticking to Nancy Pelosi’s talking points.,Viral image,"4, 2022 2022",false,FALSE,0
235,Amy Sherman,“Two thirds of eligible voters don’t vote.”,Instagram posts,"4, 2022 2022",false,FALSE,0
236,Amy Sherman,“Pennsylvania is under a court order to count their ballots on election day and not after!!”,Facebook posts,"3, 2022 2022",pants-fire,FALSE,0
237,Ciara O'Rourke,Reuters reported that Nancy Pelosi bought 10 million shares of cannabis stock.,Viral image,"3, 2022 2022",false,FALSE,0
238,Ciara O'Rourke,The media reported on “5 TikTok dances you can do to help Ukraine fight Russia.”,Viral image,"3, 2022 2022",false,FALSE,0
239,Michael Majchrowicz,“Freedom of Information Act requests show a dozen phone calls between the cell phone of Ray Epps and the office of Speaker Pelosi in the week before #January6th”,Instagram posts,"3, 2022 2022",false,FALSE,0
240,Michael Majchrowicz,"Australian officials “are giving cows mRNA vaccines.""",Instagram posts,"3, 2022 2022",false,FALSE,0
241,Ciara O'Rourke,CNN reported Donald Trump died on Nov. 1.,Viral image,"3, 2022 2022",pants-fire,FALSE,0
242,Ciara O'Rourke,“Smithsonian admits to destruction of thousands of giant human skeletons in early 1900s.”,Viral image,"3, 2022 2022",pants-fire,FALSE,0
243,Ciara O'Rourke,“Leaked audio tape of the 911 call from the Paul Pelosi attack has surfaced. The call proves that the liberal media has lied about what really happened.”,Viral image,"3, 2022 2022",false,FALSE,0
244,Michael Majchrowicz,Julie Powell died from the COVID-19 vaccine.,Instagram posts,"2, 2022 2022",false,FALSE,0
245,Andy Nguyen,"""PayPal has reinstated its policy to fine users $2,500 directly from their accounts if they spread 'misinformation.'""",Instagram posts,"2, 2022 2022",false,FALSE,0
246,Ciara O'Rourke,“Two far-right websites attributed to David DePape to smear conservatives were fabricated — they were created Friday.”,Viral image,"2, 2022 2022",pants-fire,FALSE,0
247,Ciara O'Rourke,Bill Gates’ daughters aren’t vaccinated.,Viral image,"2, 2022 2022",pants-fire,FALSE,0
248,Ciara O'Rourke,"David DePape “stripped down to his underwear, grabbed a hammer, and jogged all the way to Nancy Pelosi’s house.”",Viral image,"2, 2022 2022",false,FALSE,0
249,Ciara O'Rourke,House Speaker Nancy Pelosi “doesn’t even have surveillance cameras around her house.”,Viral image,"2, 2022 2022",pants-fire,FALSE,0
250,Ciara O'Rourke,Police dispatch audio from Paul Pelosi’s attack was recorded in a Moscow studio.,Instagram posts,"1, 2022 2022",pants-fire,FALSE,0
251,Ciara O'Rourke,"Security cameras at Nancy Pelosi’s San Francisco home malfunctioned “for the duration of the break-in, so officials have ended their investigation.”",Viral image,"1, 2022 2022",pants-fire,FALSE,0
252,Michael Majchrowicz,"“If outer space was a vacuum, astronauts would train in vacuum chambers. Not in swimming pools. Outer Space is a hoax.”",Instagram posts,"1, 2022 2022",pants-fire,FALSE,0
253,Andy Nguyen,"“If you use the US Postal Service certified mail or registered mail, they can do anything they want with those ballots."" They “can burn your mail and they won't get in any trouble.”",Instagram posts,"31, 2022 2022",pants-fire,FALSE,0
254,Ciara O'Rourke,A photo shows David DePape filming the Jan. 6 Capitol attack.,Viral image,"31, 2022 2022",false,FALSE,0
255,Michael Majchrowicz,"California state Sen. Scott Wiener “doesn’t just want to sterilize California kids, but sterilization of kids everywhere!”",Instagram posts,"31, 2022 2022",false,FALSE,0
256,Ciara O'Rourke,Hecklers chanted “f--- Joe Biden” during a Barack Obama speech.,Viral image,"31, 2022 2022",false,FALSE,0
257,Ciara O'Rourke,The Pelosis “are refusing to turn over surveillance video of their home.”,Viral image,"31, 2022 2022",false,FALSE,0
258,Gabrielle Settles,"Video shows Marjorie Taylor Greene planted pipe bombs at Republican and Democratic party headquarters on Jan. 5, 2021.",Instagram posts,"31, 2022 2022",false,FALSE,0
259,Ciara O'Rourke,Video shows “military robots ready for war.”,Viral image,"31, 2022 2022",false,FALSE,0
260,Madison Czopek,Pennsylvania drop boxes were “pre-loaded” with ballots.,Instagram posts,"28, 2022 2022",half-true,FALSE,0
261,Gabrielle Settles,"Arizona Secretary of State Katie Hobbs “sent 6,000 wrong ballots to Republicans.”",Instagram posts,"28, 2022 2022",false,FALSE,0
262,Andy Nguyen,McDonald's uses potatoes sprayed with a highly toxic pesticide called Monitor.,Instagram posts,"28, 2022 2022",false,FALSE,0
263,Ciara O'Rourke,Facebook changed its name because it is a “dead entity” whose assets were seized.,Viral image,"28, 2022 2022",false,FALSE,0
264,Ciara O'Rourke,Former President Donald Trump issued an Oct. 27 statement saying he was told his Twitter account “will be back up and running on Monday.”,Viral image,"28, 2022 2022",false,FALSE,0
265,Ciara O'Rourke,A Phoenix TV station aired the election results more than a week early.,Instagram posts,"28, 2022 2022",half-true,FALSE,0
266,Andy Nguyen,"Connecticut ballot initiative on early voting would ""remove the requirement of a certified seal from certain ballots.""",Facebook posts,"27, 2022 2022",false,FALSE,0
267,Ciara O'Rourke,DJ Mighty Mouse died because of a COVID-19 booster vaccine.,Instagram posts,"27, 2022 2022",false,FALSE,0
268,Ciara O'Rourke,Photo shows a man who tortured his daughter’s rapist.,Viral image,"27, 2022 2022",false,FALSE,0
269,Ciara O'Rourke,“PCR tests used to put luciferase in the brain.”,Viral image,"27, 2022 2022",false,FALSE,0
270,Jeff Cercone,Proposed Senate bill would give FDA power to approve dietary supplements and “ban herbs.”,Instagram posts,"27, 2022 2022",false,FALSE,0
271,Ciara O'Rourke,"Photo shows “Russian soldiers with a Ukrainian girl, celebrating their human trophy.”",Viral image,"27, 2022 2022",false,FALSE,0
272,Ciara O'Rourke,The COVID-19 vaccine caused Katy Perry’s eye to close during a recent show.,Instagram posts,"27, 2022 2022",false,FALSE,0
273,Madison Czopek,"“El CDC está a punto de agregar la vacuna Co vid al calendario de vacunación infantil, lo que haría que la vacunación sea obligatoria para que los niños asistan a la escuela”.",Instagram posts,"27, 2022 2022",barely-true,FALSE,0
274,Michael Majchrowicz,"""Peer-reviewed paper"" shows ""Fauci created COVID-19""",Instagram posts,"27, 2022 2022",pants-fire,FALSE,0
275,Andy Nguyen,Mailing in a ballot “gives the bad guys a chance to know how many ballots they need to make.”,Instagram posts,"27, 2022 2022",pants-fire,FALSE,0
276,Luiz Romero,“Ukraine has a nuclear bomb primed in Mykolaiv.”,Instagram posts,"27, 2022 2022",false,FALSE,0
277,Ciara O'Rourke,Video clips show staged war footage from Ukraine.,Viral image,"26, 2022 2022",pants-fire,FALSE,0
278,Andy Nguyen,The Bill & Melinda Gates Foundation pledged $200 million for digital IDs as part of a shift toward a “totalitarian society.”,Dan Bongino,"26, 2022 2022",false,FALSE,0
279,Jeff Cercone,Today’s high food prices were planned during a 2015 food shortage simulation.,Instagram posts,"26, 2022 2022",pants-fire,FALSE,0
280,Gabrielle Settles,“Eagles fans shout F— Joe Biden while Jill Biden attends NFL game!”,Instagram posts,"26, 2022 2022",pants-fire,FALSE,0
281,Ciara O'Rourke,A video shows that a “Nuremberg 2.0 crimes against humanity trial starts Jan 2023.”,Instagram posts,"25, 2022 2022",false,FALSE,0
282,Ciara O'Rourke,Video shows paratroopers crashing in Uganda.,Instagram posts,"25, 2022 2022",false,FALSE,0
283,Ciara O'Rourke,“Wikileaks releases moon landing cut scenes filmed in the Nevada desert.”,Viral image,"25, 2022 2022",false,FALSE,0
284,Sara Swann,"“Nancy Pelosi (purchased) 10,000 shares of Amgen, manufacturer of Nplate, a drug used to treat radiation sickness.”",Instagram posts,"25, 2022 2022",false,FALSE,0
285,Kristin Hugo,"""When electric cars get in accidents, they explode, they catch fire very very badly because of the lithium batteries.”",Instagram posts,"25, 2022 2022",false,FALSE,0
286,Kristin Hugo,"For climate change environmentalists, “not a single one of their predictions ever come true.”",Charlie Kirk,"25, 2022 2022",false,FALSE,0
287,Andy Nguyen,The diphtheria vaccine is a “poison dart” with side effects worse than the symptoms of diphtheria.,Instagram posts,"24, 2022 2022",false,FALSE,0
288,Jeff Cercone,Bodybuilder died from the COVID-19 vaccine.,Instagram posts,"24, 2022 2022",false,FALSE,0
289,Ciara O'Rourke,"A chyron on Sean Hannity’s show said, “Dr Oz admits he’s a medical quack.”",Viral image,"24, 2022 2022",pants-fire,FALSE,0
290,Ciara O'Rourke,A CNN headline shows Uganda’s president saying he doesn’t support Ukraine because it would be “disgusting.”,Viral image,"24, 2022 2022",false,FALSE,0
291,Ciara O'Rourke,There are no photos of “Biden in the Oval Office” from after early 2021.,Viral image,"24, 2022 2022",pants-fire,FALSE,0
292,Ciara O'Rourke,Volodymyr Zelenskyy was photographed holding a soccer jersey with his name and a swastika.,Viral image,"21, 2022 2022",false,FALSE,0
